customer_id,gender,age,region,contract_type,internet_service,payment_method,tenure_months,monthly_charges,total_charges,support_tickets,late_payments,senior_citizen,churn,signup_date
11489,Male,73,West,Month-to-Month,DSL,Credit Card,12,77.52,863.94,2.0,2,Yes,No,2023-05-20
11490,Male,32,South,Month-to-Month,Fiber Optic,Mailed Check,60,80.67,4891.48,4.0,1,No,No,2020-04-28
11491,Male,65,West,Month-to-Month,Fiber Optic,Bank Transfer,16,100.35,1713.46,4.0,1,Yes,No,2025-02-26
11492,Male,42,North,Month-to-Month,DSL,Electronic Check,29,20.0,560.26,1.0,2,No,No,2025-06-27
11493,Male,53,East,Month-to-Month,Fiber Optic,Electronic Check,32,115.02,3477.4,1.0,0,No,No,2022-02-26
11494,Male,25,South,One Year,No Internet,Credit Card,35,90.38,3087.64,0.0,1,No,No,2023-11-28
11495,Female,26,East,Month-to-Month,DSL,Mailed Check,43,97.29,4379.08,0.0,1,No,No,2020-08-30
11496,Female,75,East,Month-to-Month,Fiber Optic,Bank Transfer,53,109.41,5413.42,5.0,1,Yes,No,2022-09-11
11497,Female,75,East,One Year,Fiber Optic,Mailed Check,20,94.84,1927.25,0.0,0,Yes,No,2023-09-30
11498,Male,54,East,Month-to-Month,Fiber Optic,Electronic Check,8,70.97,534.66,5.0,2,No,Yes,2021-09-18
11499,Male,65,West,One Year,No Internet,Electronic Check,42,82.96,3448.38,2.0,1,Yes,No,2023-12-18
11500,Female,62,South,Month-to-Month,Fiber Optic,Electronic Check,70,94.24,7088.63,4.0,1,Yes,No,2020-01-16
11501,Male,56,East,Two Year,Fiber Optic,Bank Transfer,16,103.91,1581.47,3.0,0,No,No,2021-05-30
11502,Male,49,North,Month-to-Month,DSL,Electronic Check,69,87.54,5589.91,2.0,3,No,Yes,2025-08-29
11503,Male,75,North,One Year,Fiber Optic,Electronic Check,53,89.36,4680.92,1.0,0,Yes,No,2024-12-28
11504,Male,69,South,Two Year,DSL,Credit Card,45,77.83,3545.89,1.0,1,Yes,No,2022-04-07
11505,Male,34,East,Month-to-Month,DSL,Credit Card,51,85.04,4196.53,2.0,0,No,No,2020-01-11
11506,Male,52,West,Month-to-Month,Fiber Optic,Bank Transfer,6,114.21,689.84,1.0,0,No,No,2022-11-09
11507,Female,54,South,One Year,No Internet,Credit Card,33,115.4,4084.46,2.0,0,No,No,2020-10-05
11508,Female,36,North,Month-to-Month,No Internet,Credit Card,15,86.93,1264.68,1.0,0,No,Yes,2020-11-28
11509,Female,61,West,Two Year,Fiber Optic,Credit Card,14,95.16,1291.62,1.0,1,Yes,Yes,2024-04-19
11510,Female,46,East,Two Year,Fiber Optic,Mailed Check,39,76.43,2972.55,2.0,1,No,No,2023-11-25
11511,Female,24,East,Month-to-Month,Fiber Optic,Credit Card,63,78.42,4952.57,2.0,1,No,No,2025-09-16
11512,Female,45,North,Month-to-Month,DSL,Electronic Check,5,53.85,247.77,1.0,1,No,Yes,2022-08-31
11513,Female,26,North,Month-to-Month,Fiber Optic,Electronic Check,52,20.0,1059.28,0.0,2,No,No,2023-01-11
11514,Male,45,East,Month-to-Month,No Internet,Electronic Check,16,51.02,881.28,3.0,2,No,No,2020-02-01
11515,Male,23,North,One Year,DSL,Mailed Check,38,67.68,2486.25,4.0,0,No,No,2025-08-01
11516,Male,46,North,One Year,Fiber Optic,Electronic Check,53,79.34,4293.03,1.0,1,No,No,2022-01-06
11517,Female,75,West,Month-to-Month,DSL,Mailed Check,53,83.42,4070.83,1.0,3,Yes,No,2025-01-22
11518,Female,34,North,Month-to-Month,Fiber Optic,Electronic Check,46,66.9,3128.77,2.0,2,No,No,2022-06-28
11519,Male,33,South,Month-to-Month,DSL,Mailed Check,15,53.0,788.27,6.0,0,No,No,2020-02-14
11520,Female,40,West,Month-to-Month,DSL,Bank Transfer,59,20.0,1185.72,3.0,2,No,No,2020-10-20
11521,Male,48,South,Two Year,Fiber Optic,Credit Card,50,93.79,4722.44,1.0,1,No,No,2024-04-20
11522,Female,20,East,Month-to-Month,Fiber Optic,Bank Transfer,9,64.8,553.06,1.0,1,No,No,2020-06-15
11523,Male,38,East,Two Year,No Internet,Electronic Check,26,49.1,1331.74,0.0,2,No,No,2020-09-25
11524,Male,43,East,One Year,DSL,Credit Card,3,86.12,260.65,1.0,3,No,Yes,2023-02-21
11525,Male,53,East,One Year,No Internet,Electronic Check,47,49.93,2260.42,2.0,2,No,No,2022-12-17
11526,Male,59,East,Month-to-Month,Fiber Optic,Credit Card,5,96.51,516.32,3.0,0,No,Yes,2022-05-29
11527,Male,54,East,One Year,Fiber Optic,Bank Transfer,62,56.83,3248.78,2.0,2,No,No,2020-02-28
11528,Male,70,South,One Year,Fiber Optic,Electronic Check,5,86.47,447.98,0.0,0,Yes,No,2020-08-04
11529,Female,39,East,One Year,DSL,Bank Transfer,10,56.76,556.81,1.0,2,No,No,2024-05-23
11530,Female,59,North,Month-to-Month,Fiber Optic,Credit Card,63,80.34,5079.68,5.0,0,No,No,2020-08-31
11531,Male,29,East,Month-to-Month,Fiber Optic,Credit Card,25,124.79,3015.68,1.0,1,No,No,2025-11-20
11532,Female,59,South,One Year,DSL,Mailed Check,44,31.02,1325.84,2.0,0,No,No,2021-05-31
11533,Female,30,North,Month-to-Month,DSL,Bank Transfer,25,107.56,2480.41,3.0,1,No,Yes,2025-02-12
11534,Male,28,East,Month-to-Month,Fiber Optic,Bank Transfer,30,64.03,1991.54,0.0,1,No,No,2022-05-10
11535,Male,71,South,Two Year,Fiber Optic,Bank Transfer,14,103.73,1501.2,3.0,1,Yes,No,2022-01-03
11536,Male,33,West,Month-to-Month,DSL,Mailed Check,43,98.68,4348.04,1.0,2,No,No,2025-01-28
11537,Male,25,South,Month-to-Month,Fiber Optic,Electronic Check,28,97.76,2902.81,2.0,3,No,No,2023-06-06
11538,Female,57,West,Month-to-Month,Fiber Optic,Bank Transfer,19,56.54,1143.23,2.0,0,No,No,2024-01-15
11539,Male,74,North,One Year,Fiber Optic,Credit Card,42,93.81,3975.6,1.0,0,Yes,No,2022-09-12
11540,Male,57,South,Month-to-Month,DSL,Electronic Check,20,135.99,2800.23,1.0,1,No,Yes,2021-06-27
11541,Female,62,West,One Year,No Internet,Electronic Check,11,72.28,732.87,1.0,0,Yes,No,2021-01-08
11542,Male,19,East,Month-to-Month,Fiber Optic,Electronic Check,54,84.48,4814.72,1.0,4,No,No,2020-04-21
11543,Female,47,South,Month-to-Month,Fiber Optic,Credit Card,24,82.07,2069.4,1.0,2,No,Yes,2020-10-20
11544,Male,47,West,One Year,No Internet,Mailed Check,70,84.89,5486.17,1.0,0,No,No,2023-04-12
11545,Female,29,West,Month-to-Month,No Internet,Bank Transfer,17,69.82,1195.07,2.0,0,No,No,2020-06-16
11546,Male,27,East,Two Year,DSL,Credit Card,28,74.11,2210.09,1.0,1,No,No,2020-03-10
11547,Female,61,West,Month-to-Month,No Internet,Electronic Check,50,64.69,3069.61,2.0,0,Yes,No,2025-02-03
11548,Female,28,South,Month-to-Month,DSL,Electronic Check,55,46.09,2475.18,0.0,2,No,No,2023-11-26
11549,Male,32,East,Month-to-Month,DSL,Credit Card,10,130.05,1265.35,3.0,1,No,Yes,2025-06-01
11550,Female,33,West,Month-to-Month,Fiber Optic,Bank Transfer,21,84.58,1735.24,5.0,1,No,No,2024-07-12
11551,Female,34,North,Two Year,Fiber Optic,Electronic Check,58,160.0,8599.79,3.0,0,No,No,2020-04-11
11552,Female,43,South,Two Year,Fiber Optic,Credit Card,34,92.62,3037.74,2.0,2,No,No,2024-12-17
11553,Female,19,West,Month-to-Month,No Internet,Mailed Check,43,87.0,3618.21,6.0,0,No,Yes,2024-09-27
11554,Female,67,West,One Year,No Internet,Bank Transfer,11,64.27,748.36,2.0,0,Yes,No,2024-05-31
11555,Male,29,South,One Year,DSL,Bank Transfer,33,57.18,1842.29,2.0,1,No,No,2023-09-23
11556,Male,68,North,Month-to-Month,Fiber Optic,Bank Transfer,58,79.83,4591.04,1.0,0,Yes,No,2020-11-28
11557,Female,43,East,Month-to-Month,Fiber Optic,Electronic Check,46,66.19,2986.64,1.0,1,No,No,2024-02-19
11558,Male,40,East,Two Year,Fiber Optic,Electronic Check,61,58.88,3373.69,1.0,1,No,No,2020-08-16
11559,Female,35,West,Two Year,Fiber Optic,Bank Transfer,62,126.62,8466.36,1.0,0,No,No,2023-01-27
11560,Female,49,East,Two Year,DSL,Bank Transfer,1,86.99,91.52,3.0,2,No,No,2025-05-11
11561,Male,66,East,One Year,No Internet,Credit Card,21,109.45,2313.5,1.0,1,Yes,No,2025-05-13
11562,Male,55,South,One Year,Fiber Optic,Electronic Check,62,115.12,7110.45,4.0,1,No,No,2023-12-05
11563,Female,74,East,Month-to-Month,Fiber Optic,Credit Card,64,71.97,4716.08,4.0,0,Yes,No,2022-08-11
11564,Male,64,North,Month-to-Month,DSL,Electronic Check,56,33.51,1824.45,3.0,1,Yes,No,2024-10-19
11565,Female,20,East,Month-to-Month,Fiber Optic,Electronic Check,1,75.5,70.07,3.0,2,No,Yes,2021-04-04
11566,Male,55,South,One Year,No Internet,Electronic Check,21,74.3,1536.41,0.0,2,No,No,2023-05-02
11567,Female,20,North,One Year,Fiber Optic,Credit Card,22,115.61,2740.37,2.0,1,No,Yes,2022-06-08
11568,Male,47,East,Two Year,Fiber Optic,Electronic Check,54,80.63,4132.73,5.0,3,No,No,2022-11-09
11569,Female,18,West,Two Year,Fiber Optic,Electronic Check,4,156.16,627.41,2.0,2,No,No,2022-07-19
11570,Male,47,East,Two Year,Fiber Optic,Bank Transfer,65,71.18,4262.87,3.0,2,No,No,2020-11-06
11571,Female,62,South,Two Year,DSL,Credit Card,51,81.78,3918.55,1.0,0,Yes,No,2025-02-06
11572,Male,49,South,Month-to-Month,Fiber Optic,Credit Card,63,72.04,4601.84,1.0,2,No,No,2024-04-30
11573,Female,45,West,One Year,Fiber Optic,Credit Card,15,97.16,1410.16,0.0,2,No,No,2024-10-24
11574,Female,38,West,One Year,Fiber Optic,Mailed Check,36,83.86,3214.92,2.0,0,No,Yes,2025-10-27
11575,Male,75,West,Month-to-Month,Fiber Optic,Electronic Check,29,80.78,2307.45,3.0,1,Yes,Yes,2020-09-02
11576,Male,63,North,Two Year,Fiber Optic,Electronic Check,52,66.53,3297.95,3.0,2,Yes,Yes,2021-04-16
11577,Male,30,West,Two Year,DSL,Bank Transfer,46,70.69,3275.46,2.0,1,No,No,2020-11-17
11578,Female,44,East,Month-to-Month,DSL,Electronic Check,69,92.9,6712.63,3.0,1,No,No,2020-05-20
11579,Female,53,West,Month-to-Month,No Internet,Credit Card,29,47.62,1274.79,3.0,1,No,No,2023-02-18
11580,Female,24,East,One Year,Fiber Optic,Credit Card,47,85.79,4035.69,2.0,0,No,No,2020-04-08
11581,Male,39,North,One Year,Fiber Optic,Mailed Check,25,99.33,2591.89,0.0,2,No,No,2021-05-08
11582,Male,27,East,Two Year,Fiber Optic,Mailed Check,16,99.07,1484.58,1.0,0,No,No,2023-03-13
11583,Female,56,North,Month-to-Month,Fiber Optic,Mailed Check,41,133.58,5829.75,2.0,1,No,No,2025-11-27
11584,Male,70,East,Month-to-Month,DSL,Electronic Check,65,86.47,5408.78,3.0,2,Yes,No,2021-04-28
11585,Female,32,East,Month-to-Month,No Internet,Mailed Check,69,62.0,4052.53,0.0,1,No,No,2025-12-17
11586,Male,32,North,Month-to-Month,DSL,Electronic Check,20,57.8,1172.51,1.0,3,No,No,2023-11-24
11587,Female,21,South,Month-to-Month,Fiber Optic,Bank Transfer,69,72.49,4741.74,0.0,1,No,Yes,2022-04-19
11588,Male,49,South,Two Year,Fiber Optic,Bank Transfer,36,66.1,2448.02,1.0,1,No,No,2021-05-20
11589,Male,40,East,Month-to-Month,No Internet,Electronic Check,58,77.39,4481.51,4.0,1,No,No,2020-07-28
11590,Female,72,East,Month-to-Month,Fiber Optic,Bank Transfer,48,97.51,4388.39,3.0,0,Yes,No,2024-11-16
11591,Female,23,South,Month-to-Month,DSL,Electronic Check,2,92.61,197.44,2.0,0,No,No,2020-12-26
11592,Female,41,West,Month-to-Month,No Internet,Electronic Check,29,88.62,2641.2,2.0,0,No,No,2020-06-02
11593,Male,37,East,Two Year,DSL,Mailed Check,16,98.15,1581.96,0.0,1,No,No,2021-06-16
11594,Male,75,South,One Year,DSL,Electronic Check,35,55.28,1895.9,0.0,1,Yes,No,2024-04-19
11595,Female,54,South,One Year,Fiber Optic,Electronic Check,62,127.91,7467.11,1.0,1,No,No,2025-07-04
11596,Female,37,South,Month-to-Month,Fiber Optic,Credit Card,4,71.26,294.5,2.0,0,No,No,2024-11-10
11597,Male,29,South,Month-to-Month,Fiber Optic,Mailed Check,68,95.7,6834.18,4.0,3,No,Yes,2025-05-23
11598,Male,50,South,Month-to-Month,DSL,Electronic Check,51,67.13,3218.66,6.0,1,No,No,2022-05-25
11599,Male,45,East,Month-to-Month,Fiber Optic,Credit Card,33,86.4,2848.72,3.0,0,No,Yes,2020-12-06
11600,Female,25,East,Two Year,No Internet,Mailed Check,24,83.81,2006.56,,1,No,No,2021-09-26
11601,Male,18,North,Month-to-Month,DSL,Electronic Check,25,36.04,879.36,4.0,3,No,No,2023-04-07
11602,Male,54,North,One Year,DSL,Electronic Check,28,51.23,1500.85,4.0,2,No,No,2021-02-23
11603,Male,39,West,Month-to-Month,Fiber Optic,Bank Transfer,7,105.73,692.69,3.0,1,No,Yes,2022-01-06
11604,Male,23,West,One Year,Fiber Optic,Credit Card,36,86.95,2982.46,0.0,1,No,No,2023-04-23
11605,Male,38,West,Two Year,DSL,Bank Transfer,10,60.58,557.49,2.0,0,No,No,2023-09-08
11606,Male,49,North,One Year,DSL,Electronic Check,36,43.98,1551.1,2.0,1,No,No,2025-08-20
11607,Male,52,East,One Year,DSL,Mailed Check,18,65.76,1144.13,2.0,0,No,No,2024-09-04
11608,Female,32,East,Two Year,Fiber Optic,Mailed Check,6,99.02,629.01,2.0,2,No,No,2021-08-30
11609,Male,22,West,One Year,DSL,Electronic Check,7,57.91,421.31,0.0,1,No,No,2023-03-08
11610,Female,73,North,Month-to-Month,DSL,Electronic Check,12,106.1,1188.55,4.0,2,Yes,Yes,2025-04-07
11611,Female,63,East,Month-to-Month,Fiber Optic,Mailed Check,41,113.92,4850.79,1.0,1,Yes,Yes,2020-08-18
11612,Female,67,North,One Year,DSL,Credit Card,63,63.25,4096.58,2.0,0,Yes,No,2024-01-14
11613,Female,65,North,One Year,DSL,Credit Card,25,57.14,1378.61,1.0,0,Yes,No,2025-07-30
11614,Male,23,West,Month-to-Month,Fiber Optic,Bank Transfer,53,20.0,977.82,0.0,0,No,No,2025-12-25
11615,Male,42,East,Month-to-Month,Fiber Optic,Bank Transfer,33,60.08,1860.56,3.0,1,No,No,2022-09-23
11616,Female,73,West,Two Year,DSL,Bank Transfer,6,38.54,221.99,2.0,2,Yes,No,2023-03-25
11617,Female,63,West,Month-to-Month,Fiber Optic,Electronic Check,62,51.23,3337.17,0.0,3,Yes,No,2021-08-29
11618,Female,73,South,Month-to-Month,DSL,Electronic Check,66,71.1,4666.56,6.0,1,Yes,No,2025-04-04
11619,Female,57,East,Month-to-Month,DSL,Mailed Check,9,79.8,766.28,5.0,1,No,Yes,2023-07-08
11620,Female,46,North,Two Year,No Internet,Bank Transfer,67,112.37,7877.1,3.0,1,No,No,2023-08-25
11621,Male,24,East,Month-to-Month,DSL,Bank Transfer,16,73.66,1138.42,3.0,1,No,Yes,2025-10-29
11622,Male,57,West,One Year,Fiber Optic,Mailed Check,55,36.16,2098.7,1.0,0,No,No,2025-07-17
11623,Female,30,North,Month-to-Month,Fiber Optic,Bank Transfer,40,68.31,2564.84,1.0,0,No,No,2023-10-14
11624,Female,55,West,One Year,DSL,Electronic Check,26,87.26,2100.37,3.0,3,No,No,2024-08-29
11625,Male,35,West,Two Year,Fiber Optic,Bank Transfer,38,79.96,3091.25,1.0,2,No,No,2020-07-24
11626,Female,19,East,Month-to-Month,DSL,Credit Card,35,93.42,3186.91,1.0,0,No,No,2023-07-08
11627,Male,25,West,One Year,DSL,Electronic Check,68,59.16,3913.09,3.0,0,No,No,2024-12-14
11628,Female,28,North,Month-to-Month,Fiber Optic,Electronic Check,59,115.8,7036.85,3.0,1,No,Yes,2022-06-18
11629,Male,50,West,Month-to-Month,Fiber Optic,Bank Transfer,14,93.15,1377.15,3.0,1,No,Yes,2022-01-17
11630,Male,71,South,Two Year,DSL,Mailed Check,47,73.79,3369.46,2.0,0,Yes,No,2022-05-26
11631,Female,55,North,Month-to-Month,No Internet,Electronic Check,71,75.75,5227.67,5.0,1,No,No,2024-10-14
11632,Male,65,West,One Year,Fiber Optic,Electronic Check,72,67.87,4913.11,4.0,1,Yes,No,2020-12-02
11633,Female,44,East,Month-to-Month,No Internet,Credit Card,42,70.57,3036.58,2.0,0,No,No,2024-10-27
11634,Female,37,West,Month-to-Month,DSL,Bank Transfer,51,79.34,3854.0,2.0,0,No,No,2022-02-19
11635,Female,29,South,Month-to-Month,No Internet,Bank Transfer,19,36.98,749.01,0.0,1,No,No,2020-10-05
11636,Male,60,East,One Year,Fiber Optic,Credit Card,66,88.99,6018.45,3.0,1,Yes,No,2022-04-12
11637,Male,48,South,Month-to-Month,Fiber Optic,Bank Transfer,47,117.37,5626.86,0.0,0,No,No,2024-09-27
11638,Male,44,East,One Year,No Internet,Electronic Check,65,82.85,5733.52,3.0,2,No,No,2022-11-19
11639,Female,49,South,Month-to-Month,No Internet,Credit Card,42,106.18,4750.16,3.0,1,No,Yes,2025-01-12
11640,Female,27,East,Month-to-Month,Fiber Optic,Electronic Check,38,97.19,3477.86,4.0,1,No,Yes,2022-07-27
11641,Female,20,South,One Year,DSL,Mailed Check,13,49.56,607.69,1.0,0,No,No,2023-02-28
11642,Female,62,West,Two Year,No Internet,Electronic Check,44,86.77,3977.89,2.0,0,Yes,No,2021-06-07
11643,Male,44,West,Month-to-Month,Fiber Optic,Bank Transfer,24,58.47,1505.86,0.0,0,No,No,2021-04-04
11644,Female,52,East,One Year,DSL,Electronic Check,30,66.79,2057.08,2.0,0,No,No,2025-12-04
11645,Male,48,West,Month-to-Month,No Internet,Credit Card,70,65.1,4492.34,2.0,0,No,No,2023-03-18
11646,Female,32,South,One Year,Fiber Optic,Electronic Check,38,70.04,2739.65,3.0,1,No,No,2025-11-26
11647,Male,33,East,Two Year,Fiber Optic,Electronic Check,23,141.47,3112.63,1.0,2,No,Yes,2025-07-18
11648,Female,30,East,Two Year,DSL,Electronic Check,57,65.18,4011.27,3.0,1,No,No,2023-12-21
11649,Female,66,North,One Year,Fiber Optic,Bank Transfer,23,132.25,3008.21,3.0,1,Yes,No,2022-10-06
11650,Female,52,West,Month-to-Month,Fiber Optic,Credit Card,36,95.59,3678.93,2.0,1,No,No,2024-03-20
11651,Male,69,West,Two Year,No Internet,Bank Transfer,57,46.48,2620.03,2.0,0,Yes,No,2023-04-18
11652,Male,28,North,One Year,DSL,Credit Card,1,61.76,65.99,2.0,0,No,No,2025-02-15
11653,Male,38,East,Month-to-Month,DSL,Credit Card,72,71.04,4980.41,2.0,1,No,No,2021-01-30
11654,Male,68,South,Month-to-Month,No Internet,Credit Card,3,63.45,198.29,1.0,0,Yes,Yes,2025-08-10
11655,Male,71,West,Two Year,Fiber Optic,Mailed Check,14,75.15,1128.02,1.0,0,Yes,No,2025-08-17
11656,Female,28,East,Two Year,Fiber Optic,Credit Card,34,96.34,3352.07,3.0,0,No,No,2024-08-05
11657,Female,47,North,Month-to-Month,Fiber Optic,Electronic Check,70,96.13,6920.28,7.0,1,No,No,2020-10-13
11658,Male,65,North,One Year,Fiber Optic,Mailed Check,69,104.25,6736.2,6.0,0,Yes,No,2024-07-23
11659,Male,70,West,Two Year,DSL,Electronic Check,51,105.17,5341.55,0.0,1,Yes,No,2021-09-24
11660,Male,52,North,Month-to-Month,DSL,Bank Transfer,29,60.21,1854.14,1.0,0,No,No,2024-05-13
11661,Female,39,East,Month-to-Month,DSL,Electronic Check,48,99.85,4594.12,2.0,1,No,No,2021-12-29
11662,Male,55,West,One Year,Fiber Optic,Bank Transfer,16,121.84,2039.38,4.0,1,No,Yes,2020-01-31
11663,Female,48,South,Month-to-Month,Fiber Optic,Electronic Check,57,119.35,6994.21,1.0,0,No,No,2020-08-31
11664,Male,31,East,Month-to-Month,DSL,Mailed Check,10,28.0,267.59,3.0,0,No,No,2020-05-19
11665,Female,41,West,One Year,Fiber Optic,Credit Card,19,131.94,2419.74,0.0,2,No,No,2021-12-25
11666,Female,67,South,Two Year,Fiber Optic,Electronic Check,67,66.09,4376.71,2.0,1,Yes,No,2024-04-13
11667,Male,66,South,One Year,DSL,Electronic Check,36,25.98,879.18,1.0,2,Yes,No,2020-06-12
11668,Female,49,West,One Year,Fiber Optic,Credit Card,4,131.33,560.06,3.0,3,No,Yes,2020-04-13
11669,Male,53,West,Month-to-Month,Fiber Optic,Bank Transfer,33,99.84,3420.9,1.0,1,No,No,2020-03-03
11670,Female,49,North,Month-to-Month,DSL,Credit Card,28,85.87,2352.41,2.0,1,No,No,2025-08-24
11671,Male,72,South,One Year,Fiber Optic,Electronic Check,9,78.7,685.6,1.0,2,Yes,No,2024-03-26
11672,Female,32,South,Month-to-Month,DSL,Credit Card,6,76.55,473.23,1.0,0,No,No,2021-12-27
11673,Female,60,East,Two Year,Fiber Optic,Credit Card,49,78.52,3800.83,1.0,3,Yes,No,2022-01-07
11674,Female,75,West,Month-to-Month,Fiber Optic,Electronic Check,22,71.39,1502.56,4.0,1,Yes,Yes,2024-11-25
11675,Female,52,West,Month-to-Month,Fiber Optic,Electronic Check,48,87.57,4156.38,6.0,3,No,No,2025-06-26
11676,Male,20,South,Month-to-Month,No Internet,Bank Transfer,21,74.83,1664.78,1.0,0,No,Yes,2020-05-09
11677,Male,33,North,Two Year,DSL,Mailed Check,33,33.96,1043.33,3.0,1,No,No,2025-05-29
11678,Male,22,North,Month-to-Month,No Internet,Electronic Check,56,73.39,4023.28,2.0,0,No,No,2023-07-10
11679,Male,38,South,Month-to-Month,DSL,Bank Transfer,29,27.31,850.58,2.0,0,No,Yes,2023-04-09
11680,Female,27,East,Month-to-Month,DSL,Electronic Check,53,120.01,5866.78,1.0,0,No,No,2022-07-15
11681,Male,36,East,Two Year,Fiber Optic,Credit Card,40,79.44,3376.21,5.0,0,No,No,2025-06-03
11682,Female,42,West,Month-to-Month,Fiber Optic,Credit Card,18,60.21,1062.08,3.0,1,No,No,2023-11-30
11683,Female,21,West,Month-to-Month,Fiber Optic,Electronic Check,47,99.83,4458.92,4.0,3,No,Yes,2024-09-21
11684,Female,46,East,Month-to-Month,Fiber Optic,Credit Card,13,68.33,819.36,3.0,0,No,Yes,2024-12-24
11685,Male,36,East,One Year,Fiber Optic,Mailed Check,27,86.27,2169.23,1.0,0,No,No,2022-10-08
11686,Female,60,North,Month-to-Month,Fiber Optic,Mailed Check,62,98.39,5779.89,3.0,3,Yes,Yes,2021-03-24
11687,Female,19,South,Month-to-Month,Fiber Optic,Electronic Check,45,61.58,2560.68,3.0,1,No,No,2021-11-18
11688,Male,27,West,Month-to-Month,Fiber Optic,Electronic Check,3,135.74,396.52,3.0,1,No,Yes,2024-10-22
11689,Female,60,North,One Year,Fiber Optic,Mailed Check,22,138.12,2817.38,4.0,1,Yes,Yes,2025-10-29
11690,Female,42,East,One Year,DSL,Electronic Check,27,58.86,1638.1,3.0,2,No,No,2022-05-09
11691,Male,37,South,One Year,No Internet,Bank Transfer,55,43.92,2538.86,3.0,1,No,No,2025-11-28
11692,Male,65,South,Two Year,Fiber Optic,Electronic Check,67,68.75,4891.81,0.0,4,Yes,Yes,2020-06-12
11693,Male,36,North,Two Year,Fiber Optic,Credit Card,33,70.09,2331.15,0.0,0,No,No,2021-02-18
11694,Male,40,East,Month-to-Month,Fiber Optic,Electronic Check,2,114.76,245.92,1.0,2,No,No,2020-06-03
11695,Male,41,East,One Year,No Internet,Mailed Check,46,59.18,2506.96,3.0,0,No,No,2024-02-08
11696,Male,28,East,One Year,Fiber Optic,Mailed Check,33,57.96,1800.68,2.0,0,No,No,2025-01-09
11697,Male,63,North,Two Year,DSL,Electronic Check,58,69.54,3899.84,3.0,1,Yes,Yes,2025-08-30
11698,Male,51,South,Month-to-Month,Fiber Optic,Bank Transfer,7,49.73,364.21,4.0,0,No,No,2022-10-19
11699,Female,72,South,One Year,Fiber Optic,Credit Card,15,113.7,1810.66,3.0,0,Yes,No,2025-11-26
11700,Female,45,West,Month-to-Month,Fiber Optic,Electronic Check,26,102.0,2702.13,7.0,3,No,No,2021-02-02
11701,Female,22,South,Two Year,Fiber Optic,Bank Transfer,11,67.0,723.23,0.0,0,No,No,2020-05-08
11702,Male,22,South,Month-to-Month,No Internet,Credit Card,38,59.73,2329.97,3.0,0,No,Yes,2024-03-12
11703,Male,68,East,Month-to-Month,DSL,Electronic Check,27,78.22,2004.11,4.0,0,Yes,No,2022-11-16
11704,Male,38,West,Month-to-Month,DSL,Electronic Check,7,44.42,308.84,3.0,1,No,Yes,2020-12-09
11705,Male,29,South,Month-to-Month,DSL,Mailed Check,1,52.3,52.36,2.0,0,No,No,2023-11-25
11706,Male,67,West,One Year,DSL,Mailed Check,21,66.36,1305.46,0.0,2,Yes,No,2021-08-26
11707,Female,21,South,Month-to-Month,DSL,Bank Transfer,30,39.03,1083.57,1.0,1,No,No,2023-08-11
11708,Male,71,South,Month-to-Month,Fiber Optic,Electronic Check,8,75.64,629.34,1.0,0,Yes,No,2024-05-09
11709,Female,66,North,Two Year,Fiber Optic,Bank Transfer,3,55.17,166.43,4.0,1,Yes,No,2022-01-02
11710,Female,59,South,Month-to-Month,Fiber Optic,Electronic Check,55,122.65,6564.68,2.0,0,No,No,2025-01-10
11711,Male,37,North,One Year,DSL,Mailed Check,15,61.91,919.32,7.0,2,No,No,2020-06-04
11712,Male,55,North,Month-to-Month,Fiber Optic,Electronic Check,36,63.33,2446.84,3.0,0,No,No,2025-11-18
11713,Female,42,West,Month-to-Month,DSL,Credit Card,6,88.86,523.34,1.0,1,No,No,2025-05-02
11714,Male,31,East,Two Year,Fiber Optic,Credit Card,42,66.29,2607.54,2.0,0,No,No,2022-01-17
11715,Male,28,West,One Year,No Internet,Bank Transfer,50,44.44,2209.06,1.0,1,No,No,2021-05-14
11716,Female,49,North,Month-to-Month,Fiber Optic,Bank Transfer,18,109.19,2011.98,1.0,0,No,No,2022-12-28
11717,Male,28,East,Two Year,Fiber Optic,Credit Card,50,73.92,3407.48,6.0,1,No,No,2024-12-07
